state,race,lf1,lf4,lf7,lf13,punemp1,punemp4,punemp7,punemp13,WHM1,WHM2,WHM3,WHM4,WHM5,WHM6,WHM7,WHM8,WHM9,WHM1_2,WHF1,WHF2,WHF3,WHF4,WHF5,WHF6,WHF7,WHF8,WHF9,WHF1_2,BLKM1,BLKM2,BLKM3,BLKM4,BLKM5,BLKM6,BLKM7,BLKM8,BLKM9,BLKM1_2,BLKF1,BLKF2,BLKF3,BLKF4,BLKF5,BLKF6,BLKF7,BLKF8,BLKF9,BLKF1_2,HISPM1,HISPM2,HISPM3,HISPM4,HISPM5,HISPM6,HISPM7,HISPM8,HISPM9,HISPM1_2,HISPF1,HISPF2,HISPF3,HISPF4,HISPF5,HISPF6,HISPF7,HISPF8,HISPF9,HISPF1_2
West Virginia,33,783,739,25,,6.1,6,6.5,,1356,11599,5705,8332,6944,13783,18688,11190,11745,9472,729,23430,9814,10943,19288,692,3574,4602,24338,6135,20,280,202,365,467,240,651,848,1458,206,10,475,238,477,916,16,142,371,1665,131,12,178,69,112,113,234,203,491,248,106,18,383,129,140,246,4,65,302,333,67
West Virginia,30,782,736,28,,5.2,5.1,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,385,3099,2831,148,157,8.4,7.3,23.8,15.7,13528,73023,26993,43244,22294,62228,107313,46603,29221,49947,4851,102964,37052,53731,108258,6502,34855,24703,70955,32123,127,1642,992,1999,1571,1621,6548,4271,5084,998,86,3152,2275,3272,7202,309,2726,2156,10808,956,213,1511,924,1321,886,2611,9015,8678,6016,1148,75,1781,802,1814,3280,434,2882,4942,5727,536
Wisconsin,363,3082,2816,154,147,8.699999999999999,7.6,25,9.9,13358,73653,26711,43491,22545,60442,109259,46146,30660,49832,4735,104892,35368,51967,106444,4817,33732,23816,72201,32450,107,1544,1030,2163,1611,1317,6560,3761,5648,1037,94,3039,2124,3168,7000,235,2224,1719,10972,859,252,1474,933,1409,1033,2382,9606,7761,6148,1165,90,1757,828,1807,3282,282,3097,4504,5893,597
Wisconsin,403,3089,2810,148,155,7.8,6.5,25,12.2,13524,77332,26378,43150,24378,61916,111145,48774,32866,50739,5004,107865,34356,51583,106582,4982,33113,24017,73873,33156,131,1690,983,2104,1731,1613,7101,4454,6134,1009,101,3447,2151,3371,7053,266,2159,2009,12158,964,253,1613,1072,1596,1187,2694,10340,8276,5767,1263,80,1965,871,1950,3631,424,3491,4638,6078,652
Wisconsin,382,3078,2778,153,166,7.1,6.1,18.7,11.4,12545,79635,26128,42559,24353,62295,115740,47266,31087,51768,4874,111187,35267,49849,105340,4598,34294,22206,73555,34219,105,1774,965,2310,1850,1495,7859,4270,5742,1039,104,3524,1984,3579,7092,218,2563,1675,12501,1036,201,1759,1039,1568,1289,2622,11127,7657,5653,1367,60,2077,888,2019,3822,265,3642,4358,6113,673
Wisconsin,348,3092,2777,157,162,6.7,5.8,15,14.5,12821,82774,27450,42754,25511,62245,114806,49864,31726,52280,5095,114328,33962,49198,102771,4499,32937,22728,74303,35113,120,1793,1061,2377,2032,1635,8241,4588,6454,1088,104,3703,1930,3961,7266,187,2676,1788,14184,1056,194,1840,1318,1751,1400,2559,11045,7802,5494,1495,70,2205,967,2156,3936,251,3742,4111,6374,717
Wisconsin,374,3091,2776,160,146,5.6,4.4,20.8,8.9,12523,84438,26830,42344,25920,63573,115854,47791,30587,52998,4724,116176,34234,47756,101550,4142,33579,21968,71058,34995,156,1915,1010,2571,2148,1678,9372,5148,6570,1132,126,3581,2094,4530,7399,312,3072,1891,14719,1135,201,1957,1212,1741,1455,2696,11856,7875,5254,1457,64,2388,940,2361,4084,275,4038,4514,6249,779
Wisconsin,330,3089,2766,171,200,4.6,4.1,11.1,6.7,12222,86436,24613,42712,26605,63504,113737,48018,29348,53976,4784,119273,34644,47830,99840,3910,32702,22517,68754,35773,126,2104,1027,2826,2370,1733,9652,5620,6656,1154,112,3860,2261,5290,7660,212,3174,2124,14215,1138,221,2225,1274,2103,1594,3001,11933,8534,5214,1550,70,2662,1167,2833,4342,305,4196,4842,6399,826
Wisconsin,399,3126,2777,167,222,4.1,3.8,10.6,3.3,12601,88262,26130,43022,27093,63165,114531,52005,29464,55189,4907,121311,34134,46472,98681,4082,32708,24311,69006,36572,158,2292,951,2840,2498,1696,10665,6518,7218,1350,176,4739,2105,5102,8008,221,3526,2844,14815,1226,220,2381,1145,2303,1695,2919,12370,9781,5312,1700,69,2945,1171,2991,4701,320,4676,5481,6694,957
Wisconsin,357,3168,2808,163,188,3.2,2.8,9.1,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,8,299,285,,20,6.5,6.3,,10.8,400,2528,1457,1975,1063,8362,6911,3113,3182,3330,177,2363,1011,3777,3720,392,1066,995,4375,1214,2,18,11,41,44,55,79,67,119,15,0,7,5,43,34,5,15,12,125,8,6,76,78,201,74,972,712,955,500,187,4,74,49,332,220,37,107,205,690,62
Wyoming,1,298,284,3,19,6.6,6.5,6.2,10.9,409,2811,1432,1869,1077,8535,7366,3687,2535,3257,204,2689,1115,3460,3685,374,926,881,4361,1247,1,29,21,38,44,49,68,98,116,17,0,13,12,37,33,6,7,12,107,11,11,104,88,181,89,813,725,1206,445,155,6,71,54,310,228,30,86,469,669,58
Wyoming,9,308,293,,22,5.9,5.5,,8.1,395,2822,1605,1886,1116,9551,7828,4020,2706,3451,143,2658,1095,3431,3618,316,984,1020,4674,1288,0,41,16,39,44,55,108,59,120,25,0,11,6,37,41,4,9,9,185,9,9,110,88,169,95,1357,834,969,425,181,5,79,60,313,244,37,79,218,656,71
Wyoming,14,308,290,,25,5.5,5,,9,406,2985,1717,1921,1222,10204,7036,3034,2861,3601,166,2769,1100,3427,3688,446,882,627,4768,1267,1,38,19,53,36,61,93,79,135,32,0,18,9,42,45,2,5,13,114,5,20,122,144,202,94,1365,642,823,469,169,12,133,57,317,246,32,65,167,666,95
Wyoming,15,307,288,5,25,4.6,4.4,14.4,5.4,497,3178,1746,1966,1106,10102,7167,2777,3118,3453,182,2777,1107,3422,3522,427,812,659,4945,1265,0,38,43,51,30,57,107,71,133,26,1,24,10,63,90,1,10,8,114,10,13,122,132,184,88,1737,628,943,475,159,7,83,69,310,238,29,76,162,690,64
Wyoming,14,308,289,5,25,4.4,4.1,7.7,3.9,491,3035,1943,1803,1106,9724,7340,3423,2999,3443,185,2739,1146,3251,3398,368,813,817,4748,1182,0,53,40,52,36,73,121,107,120,35,2,20,15,37,35,2,7,13,104,10,13,127,120,178,86,1418,679,1245,471,160,5,92,83,336,231,27,70,199,688,67
Wyoming,9,307,288,,25,4.1,3.9,,4.8,504,2837,1642,1966,1193,8516,6146,2800,2958,3166,229,2572,1142,3159,3288,357,799,795,4437,1254,3,29,36,58,46,64,106,74,141,33,1,16,17,37,28,1,16,16,137,8,21,114,108,182,101,1425,588,731,509,157,16,101,87,318,234,32,70,184,658,64
Wyoming,6,302,283,,25,5.4,5.2,,6.9,413,2481,1436,1905,1197,7302,5434,2295,3302,3030,171,3046,1285,3100,3329,311,722,699,4799,1406,,44,32,43,44,47,67,80,178,42,,15,20,45,36,3,14,14,134,13,14,99,114,170,117,847,482,700,580,142,5,126,110,327,275,31,75,184,753,74
Wyoming,5,294,278,,28,4.3,3.9,,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
